Courier_id,Addr,Arrival_time,Departure,Amount,Order_id
D0345,A038,0,0,7,F3532
D0345,A038,0,0,2,F3624
D0345,B4235,18,35,-16,F3568
D0345,B0032,38,51,-7,F3482
D0345,B5959,58,80,-32,F3601
D0345,B7651,90,104,-9,F3629
D0345,B5849,108,124,-14,F3600
D0345,A038,138,138,30,F3598
D0345,A038,138,138,22,F3552
D0345,A038,138,138,19,F3612
D0345,A038,138,138,10,F3483
D0345,A038,138,138,7,F3614
D0345,A038,138,138,6,F3621
D0345,B2540,158,171,-7,F3532
D0345,B0067,178,192,-10,F3483
D0345,B7307,198,207,-2,F3624
D0345,B7061,211,223,-6,F3621
D0345,B2090,227,241,-9,F3523
D0345,B3427,264,283,-22,F3552
D0345,B6638,286,304,-19,F3612
D0345,B6014,307,323,-13,F3602
D0345,B0230,326,343,-15,F3487
D0345,B5768,363,384,-30,F3598
D0345,B6677,391,404,-7,F3614
D0470,A061,0,0,52,F4963
D0470,A061,0,0,49,F4868
D0470,A061,0,0,23,F4894
D0470,B1880,13,39,-49,F4868
D0470,B7823,43,70,-52,F4963
D0470,B3639,72,91,-23,F4894
D0470,S463,335,335,2,E3347
D0470,B7768,591,600,-2,E3347
D0470,S405,849,849,1,E2967
D0470,B7768,1098,1106,-1,E2967
D0471,A061,0,0,68,F4956
D0471,A061,0,0,43,F4918
D0471,A061,0,0,13,F4846
D0471,A061,0,0,10,F4873
D0471,B4912,10,35,-43,F4918
D0471,B7107,41,71,-68,F4956
D0471,S017,223,251,2,E0346
D0471,B0530,433,449,-13,F4846
D0471,B0530,449,458,-2,E0346
D0471,S504,721,721,1,E3588
D0471,B0530,984,992,-1,E3588
D0471,S165,1233,1233,2,E1703
D0471,B7768,1476,1485,-2,E1703
D0471,B2149,1500,1514,-10,F4873
D0472,A061,0,0,36,F4959
D0472,A061,0,0,21,F4983
D0472,A061,0,0,21,F4891
D0472,A061,0,0,17,F4921
D0472,A061,0,0,17,F4909
D0472,A061,0,0,15,F4971
D0472,B8960,3,22,-21,F4983
D0472,B5237,30,47,-17,F4921
D0472,B4471,55,72,-17,F4909
D0472,B3435,78,97,-21,F4891
D0472,B7385,99,122,-36,F4959
D0472,S026,265,365,1,E0613
D0472,B7768,527,535,-1,E0613
D0472,S262,742,742,1,E2246
D0472,B7768,949,957,-1,E2246
D0472,B8168,971,988,-15,F4971
D0349,A038,0,0,26,F3536
D0349,A038,0,0,19,F3525
D0349,A038,0,0,15,F3494
D0349,A038,0,0,15,F3608
D0349,A038,0,0,13,F3493
D0349,A038,0,0,11,F3571
D0349,A038,0,0,10,F3582
D0349,A038,0,0,7,F3550
D0349,A038,0,0,6,F3567
D0349,A038,0,0,4,F3565
D0349,A038,0,0,4,F3572
D0349,A038,0,0,3,F3593
D0349,A038,0,0,2,F3577
D0349,A038,0,0,2,F3554
D0349,A038,0,0,1,F3489
D0349,A038,0,0,1,F3656
D0349,B3393,20,33,-7,F3550
D0349,B5179,45,59,-10,F3582
D0349,B4178,73,84,-4,F3565
D0349,B0665,90,107,-15,F3494
D0349,B4497,110,125,-11,F3571
D0349,B0345,140,148,-1,F3489
D0349,B9069,156,164,-1,F3656
D0349,B4607,188,199,-4,F3572
D0349,B5668,204,214,-3,F3593
D0349,B3565,220,229,-2,F3554
D0349,B4233,250,262,-6,F3567
D0349,A038,278,278,27,F3649
D0349,A038,278,278,18,F3634
D0349,A038,278,278,16,F3507
D0349,B1308,288,305,-16,F3507
D0349,B2156,309,327,-19,F3525
D0349,B2638,339,359,-26,F3536
D0349,B8743,360,381,-27,F3649
D0349,B6423,383,400,-15,F3608
D0349,B0544,410,426,-13,F3493
D0349,B5029,433,442,-2,F3577
D0349,B7808,453,471,-18,F3634
D0474,A061,0,0,47,F4852
D0474,A061,0,0,46,F4857
D0474,A061,0,0,31,F4967
D0474,A061,0,0,9,F4905
D0474,B0975,18,44,-47,F4852
D0474,B7924,45,67,-31,F4967
D0474,B1199,71,96,-46,F4857
D0474,B4416,102,116,-9,F4905
D0474,S054,272,285,3,E1055
D0474,S026,287,287,1,E0612
D0474,B7768,449,457,-1,E0612
D0474,B7768,457,467,-3,E1055
D0474,S025,628,628,1,E0565
D0474,B7768,789,797,-1,E0565
D0475,A062,0,0,53,F5007
D0475,A062,0,0,53,F4997
D0475,A062,0,0,18,F4994
D0475,A062,0,0,7,F5036
D0475,B1212,14,32,-18,F4994
D0475,B1529,36,63,-53,F4997
D0475,B2935,69,96,-53,F5007
D0475,B6819,103,116,-7,F5036
D0475,A062,129,129,37,F4985
D0475,A062,129,129,30,F5014
D0475,A062,129,129,27,F4993
D0475,A062,129,129,26,F4991
D0475,A062,129,129,9,F5047
D0475,A062,129,129,9,F5045
D0475,B3840,139,160,-30,F5014
D0475,B0997,163,183,-26,F4991
D0475,B7958,188,202,-9,F5045
D0475,B1132,204,225,-27,F4993
D0475,B0142,228,251,-37,F4985
D0475,B8137,254,268,-9,F5047
D0476,A062,0,0,72,F5011
D0476,A062,0,0,35,F5010
D0476,A062,0,0,14,F5009
D0476,A062,0,0,12,F5016
D0476,B3256,19,42,-35,F5010
D0476,B4252,48,63,-12,F5016
D0476,B3392,69,99,-72,F5011
D0476,B3216,102,118,-14,F5009
D0476,A062,127,127,46,F5030
D0476,A062,127,127,46,F5004
D0476,A062,127,127,34,F5008
D0476,A062,127,127,10,F5017
D0476,B6437,138,163,-46,F5030
D0476,B2656,165,190,-46,F5004
D0476,B2970,198,220,-34,F5008
D0476,A062,228,228,46,F4999
D0476,A062,228,228,46,F4996
D0476,A062,228,228,18,F5002
D0476,A062,228,228,14,F5041
D0476,B2364,236,254,-18,F5002
D0476,B1769,265,290,-46,F4999
D0476,B1391,299,324,-46,F4996
D0476,B4314,332,346,-10,F5017
D0476,B7374,349,365,-14,F5041
D0477,A062,0,0,34,F5029
D0477,A062,0,0,31,F4995
D0477,A062,0,0,24,F5026
D0477,A062,0,0,24,F5024
D0477,A062,0,0,12,F4987
D0477,A062,0,0,7,F5032
D0477,B0478,4,19,-12,F4987
D0477,B6341,21,43,-34,F5029
D0477,B5562,45,65,-24,F5024
D0477,B6016,69,89,-24,F5026
D0477,B1215,91,113,-31,F4995
D0477,A062,119,119,76,F5028
D0477,A062,119,119,28,F4988
D0477,A062,119,119,24,F5027
D0477,B6157,138,169,-76,F5028
D0477,B0514,174,195,-28,F4988
D0477,B6144,198,218,-24,F5027
D0477,A062,235,235,31,F5023
D0477,A062,235,235,21,F4998
D0477,A062,235,235,18,F5003
D0477,A062,235,235,17,F4990
D0477,A062,235,235,9,F5046
D0477,A062,235,235,8,F5025
D0477,B2552,239,257,-18,F5003
D0477,B6657,259,272,-7,F5032
D0477,B8067,276,290,-9,F5046
D0477,B0788,292,309,-17,F4990
D0477,B1714,316,335,-21,F4998
D0477,B5597,337,350,-8,F5025
D0477,A062,355,355,51,F5022
D0477,A062,355,355,31,F5031
D0477,A062,355,355,13,F5000
D0477,A062,355,355,8,F5018
D0477,A062,355,355,4,F5021
D0477,B5057,363,374,-4,F5021
D0477,B2092,378,394,-13,F5000
D0477,B4824,399,412,-8,F5018
D0477,B6537,419,441,-31,F5031
D0477,B5270,448,470,-31,F5023
D0477,B5256,476,502,-51,F5022
D0184,A023,0,0,55,F1819
D0184,A023,0,0,28,F1809
D0184,A023,0,0,17,F1827
D0184,A023,0,0,15,F1774
D0184,A023,0,0,8,F1873
D0184,A023,0,0,6,F1861
D0184,A023,0,0,5,F1878
D0184,A023,0,0,5,F1823
D0184,B7851,22,35,-8,F1873
D0184,B0410,42,59,-15,F1774
D0184,B4242,68,85,-17,F1827
D0184,B8109,93,105,-5,F1878
D0184,B3444,111,138,-55,F1819
D0184,B6823,154,166,-6,F1861
D0184,A023,196,196,59,F1833
D0184,A023,196,196,19,F1868
D0184,A023,196,196,11,F1786
D0184,A023,196,196,8,F1775
D0184,A023,196,196,7,F1795
D0184,B1149,205,220,-11,F1786
D0184,B3833,223,235,-5,F1823
D0184,B1638,242,255,-7,F1795
D0184,B7356,256,274,-19,F1868
D0184,B4537,293,321,-59,F1833
D0184,B2677,322,343,-28,F1809
D0184,A023,353,353,33,F1818
D0184,A023,353,353,33,F1817
D0184,A023,353,353,26,F1841
D0184,A023,353,353,20,F1768
D0184,A023,353,353,19,F1791
D0184,B3240,375,397,-33,F1818
D0184,B5022,402,422,-26,F1841
D0184,B1378,423,441,-19,F1791
D0184,B0419,446,459,-8,F1775
D0184,B3236,472,494,-33,F1817
D0184,B0059,503,521,-20,F1768
D0185,A023,0,0,43,F1834
D0185,A023,0,0,19,F1836
D0185,A023,0,0,19,F1831
D0185,A023,0,0,15,F1829
D0185,A023,0,0,15,F1830
D0185,A023,0,0,12,F1847
D0185,A023,0,0,10,F1838
D0185,A023,0,0,3,F1881
D0185,B8226,17,27,-3,F1881
D0185,B4354,46,64,-19,F1831
D0185,B4655,77,95,-19,F1836
D0185,B4342,101,118,-15,F1829
D0185,B4347,142,159,-15,F1830
D0185,B5192,168,183,-12,F1847
D0185,B4542,188,213,-43,F1834
D0185,B4707,231,245,-10,F1838
D0185,A023,255,255,25,F1879
D0185,A023,255,255,22,F1851
D0185,A023,255,255,17,F1804
D0185,A023,255,255,16,F1888
D0185,A023,255,255,14,F1871
D0185,A023,255,255,12,F1783
D0185,A023,255,255,12,F1885
D0185,A023,255,255,8,F1828
D0185,B8156,261,281,-25,F1879
D0185,B0948,283,298,-12,F1783
D0185,B4287,302,315,-8,F1828
D0185,B8449,316,331,-12,F1885
D0185,B2395,334,351,-17,F1804
D0185,B7696,354,370,-14,F1871
D0185,B5726,379,398,-22,F1851
D0185,B8700,401,418,-16,F1888
D0419,A052,0,0,80,F4275
D0419,A052,0,0,51,F4306
D0419,B6091,5,31,-51,F4306
D0419,B1922,32,64,-80,F4275
D0419,A052,70,70,58,F4318
D0419,A052,70,70,56,F4321
D0419,B8908,76,103,-56,F4321
D0419,B8625,105,133,-58,F4318
D0419,S426,293,568,1,E3122
D0419,A052,721,721,91,F4284
D0419,B2173,724,732,-1,E3122
D0419,B3526,733,767,-91,F4284
D0187,A023,0,0,27,F1798
D0187,A023,0,0,21,F1857
D0187,A023,0,0,20,F1876
D0187,A023,0,0,19,F1853
D0187,A023,0,0,14,F1856
D0187,A023,0,0,13,F1849
D0187,A023,0,0,10,F1859
D0187,A023,0,0,8,F1825
D0187,A023,0,0,6,F1890
D0187,B4113,3,16,-8,F1825
D0187,B9034,33,45,-6,F1890
D0187,B5858,54,72,-19,F1853
D0187,B1919,80,101,-27,F1798
D0187,B6280,104,120,-14,F1856
D0187,A023,149,149,26,F1848
D0187,A023,149,149,14,F1794
D0187,A023,149,149,11,F1877
D0187,A023,149,149,11,F1793
D0187,A023,149,149,11,F1850
D0187,B6578,159,173,-10,F1859
D0187,B5596,175,190,-11,F1850
D0187,B1478,194,209,-11,F1793
D0187,B8051,211,226,-11,F1877
D0187,A023,235,235,43,F1781
D0187,B5390,266,286,-26,F1848
D0187,B6285,288,307,-21,F1857
D0187,B5416,326,342,-13,F1849
D0187,B0792,345,370,-43,F1781
D0187,B1483,382,398,-14,F1794
D0187,B8020,406,424,-20,F1876
D0180,A022,0,0,47,F1762
D0180,A022,0,0,39,F1764
D0180,A022,0,0,32,F1715
D0180,B8581,6,32,-47,F1762
D0180,B3937,33,55,-32,F1715
D0180,B8992,57,81,-39,F1764
D0180,A022,85,85,68,F1694
D0180,A022,85,85,60,F1728
D0180,B5014,89,117,-60,F1728
D0180,B1285,119,149,-68,F1694
D0180,A022,150,150,68,F1767
D0180,A022,150,150,43,F1756
D0180,A022,150,150,15,F1757
D0180,B9187,162,192,-68,F1767
D0180,B8179,195,220,-43,F1756
D0180,B8211,224,241,-15,F1757
D0180,A022,247,247,46,F1727
D0180,A022,247,247,35,F1695
D0180,A022,247,247,25,F1761
D0180,A022,247,247,24,F1755
D0180,B8108,251,271,-24,F1755
D0180,B4774,283,308,-46,F1727
D0180,B1475,314,337,-35,F1695
D0180,A022,348,348,49,F1748
D0180,A022,348,348,40,F1750
D0180,A022,348,348,24,F1752
D0180,B7242,355,379,-40,F1750
D0180,B8537,388,408,-25,F1761
D0180,B7466,412,432,-24,F1752
D0180,B7060,437,463,-49,F1748
D0181,A022,0,0,82,F1688
D0181,A022,0,0,43,F1765
D0181,B9102,7,32,-43,F1765
D0181,B0468,34,66,-82,F1688
D0181,A022,71,71,84,F1698
D0181,A022,71,71,32,F1766
D0181,B1622,81,113,-84,F1698
D0181,A022,123,123,82,F1709
D0181,A022,123,123,26,F1758
D0181,B8304,127,147,-26,F1758
D0181,B3180,156,188,-82,F1709
D0181,B9153,192,214,-32,F1766
D0181,A022,223,223,92,F1721
D0181,A022,223,223,23,F1692
D0181,B4327,235,269,-92,F1721
D0181,B0963,273,292,-23,F1692
D0182,A023,0,0,52,F1772
D0182,A023,0,0,18,F1842
D0182,A023,0,0,17,F1832
D0182,A023,0,0,15,F1801
D0182,A023,0,0,12,F1835
D0182,A023,0,0,11,F1811
D0182,A023,0,0,10,F1789
D0182,B1344,26,40,-10,F1789
D0182,B4396,44,61,-17,F1832
D0182,B2770,66,81,-11,F1811
D0182,B0288,93,120,-52,F1772
D0182,B4610,123,138,-12,F1835
D0182,B2113,144,161,-15,F1801
D0182,B5065,164,182,-18,F1842
D0183,A023,0,0,51,F1790
D0183,A023,0,0,30,F1770
D0183,A023,0,0,16,F1855
D0183,A023,0,0,11,F1806
D0183,A023,0,0,11,F1865
D0183,A023,0,0,5,F1778
D0183,A023,0,0,4,F1886
D0183,A023,0,0,4,F1814
D0183,B6158,8,25,-16,F1855
D0183,B8454,42,53,-4,F1886
D0183,B1355,61,87,-51,F1790
D0183,B0160,98,119,-30,F1770
D0183,B3116,126,137,-4,F1814
D0183,B6998,141,156,-11,F1865
D0183,B2488,166,181,-11,F1806
D0183,A023,195,195,33,F1777
D0183,A023,195,195,27,F1808
D0183,A023,195,195,26,F1803
D0183,A023,195,195,23,F1805
D0183,A023,195,195,12,F1810
D0183,A023,195,195,8,F1788
D0183,B0598,228,240,-5,F1778
D0183,B2700,247,262,-12,F1810
D0183,B2271,270,290,-26,F1803
D0183,B0483,298,320,-33,F1777
D0183,B1328,330,343,-8,F1788
D0183,B2608,356,377,-27,F1808
D0183,B2443,390,409,-23,F1805
D0225,A026,0,0,46,F2159
D0225,A026,0,0,42,F2167
D0225,A026,0,0,36,F2150
D0225,S332,102,351,3,E2582
D0225,B4969,445,455,-3,E2582
D0225,B0512,457,480,-36,F2150
D0225,B2335,485,509,-42,F2167
D0225,B1490,513,538,-46,F2159
D0224,A026,0,0,46,F2233
D0224,A026,0,0,40,F2225
D0224,A026,0,0,34,F2226
D0224,B8224,4,26,-34,F2226
D0224,A026,30,30,47,F2196
D0224,B5321,42,68,-47,F2196
D0224,B8705,73,98,-46,F2233
D0224,A026,110,110,50,F2229
D0224,A026,110,110,40,F2230
D0224,A026,110,110,7,F2228
D0224,B8458,123,147,-40,F2230
D0224,B8432,156,182,-50,F2229
D0224,B8167,186,210,-40,F2225
D0224,A026,228,228,46,F2235
D0224,A026,228,228,18,F2189
D0224,A026,228,228,15,F2176
D0224,A026,228,228,13,F2184
D0224,A026,228,228,12,F2165
D0224,A026,228,228,10,F2237
D0224,A026,228,228,7,F2145
D0224,A026,228,228,6,F2208
D0224,B3536,231,248,-15,F2176
D0224,B9161,250,264,-10,F2237
D0224,B4784,268,286,-18,F2189
D0224,B0063,290,303,-7,F2145
D0224,B4257,306,322,-13,F2184
D0224,B8391,327,340,-7,F2228
D0224,B2211,342,357,-12,F2165
D0224,A026,370,370,55,F2227
D0224,A026,370,370,28,F2224
D0224,B8377,381,408,-55,F2227
D0224,B8827,413,438,-46,F2235
D0224,B8151,444,465,-28,F2224
D0224,B6563,473,485,-6,F2208
D0227,A027,0,0,52,F2306
D0227,A027,0,0,38,F2312
D0227,A027,0,0,33,F2305
D0227,B8037,4,26,-33,F2305
D0227,B8628,29,52,-38,F2312
D0227,A027,58,58,54,F2310
D0227,A027,58,58,31,F2281
D0227,B5482,59,81,-31,F2281
D0227,B8609,87,114,-54,F2310
D0227,B8393,116,143,-52,F2306
D0227,A027,152,152,65,F2278
D0227,A027,152,152,41,F2243
D0227,B5077,158,187,-65,F2278
D0227,B0475,190,214,-41,F2243
D0227,A027,216,216,61,F2248
D0227,A027,216,216,35,F2249
D0227,A027,216,216,19,F2290
D0227,A027,216,216,18,F2246
D0227,B6391,221,239,-19,F2290
D0227,B1035,242,260,-18,F2246
D0227,B1294,263,291,-61,F2248
D0227,A027,300,300,75,F2288
D0227,A027,300,300,30,F2269
D0227,B4137,305,326,-30,F2269
D0227,B6132,331,362,-75,F2288
D0227,B1458,366,389,-35,F2249
D0227,A027,397,397,76,F2253
D0227,A027,397,397,40,F2239
D0227,A027,397,397,24,F2254
D0227,B1736,400,420,-24,F2254
D0227,B1710,427,458,-76,F2253
D0227,B0203,459,483,-40,F2239
D0226,A026,0,0,45,F2168
D0226,A026,0,0,39,F2156
D0226,A026,0,0,22,F2163
D0226,A026,0,0,19,F2171
D0226,A026,0,0,11,F2198
D0226,B1069,3,27,-39,F2156
D0226,A026,30,30,25,F2187
D0226,A026,30,30,14,F2182
D0226,B4043,35,51,-14,F2182
D0226,B5394,55,70,-11,F2198
D0226,B2669,74,92,-19,F2171
D0226,B4675,97,117,-25,F2187
D0226,B1665,119,138,-22,F2163
D0226,B2402,143,168,-45,F2168
D0226,A026,179,179,68,F2153
D0226,A026,179,179,28,F2169
D0226,A026,179,179,25,F2160
D0226,S334,293,399,2,E2592
D0226,B2756,510,519,-2,E2592
D0226,B0871,526,556,-68,F2153
D0226,B2529,569,590,-28,F2169
D0226,B1552,596,616,-25,F2160
D0188,A023,0,0,43,F1864
D0188,A023,0,0,33,F1867
D0188,A023,0,0,23,F1866
D0188,A023,0,0,17,F1889
D0188,A023,0,0,13,F1863
D0188,A023,0,0,8,F1813
D0188,B3052,14,27,-8,F1813
D0188,B6945,42,67,-43,F1864
D0188,B7241,93,115,-33,F1867
D0188,B7033,120,139,-23,F1866
D0188,B8936,146,163,-17,F1889
D0188,B6915,167,183,-13,F1863
D0188,A023,213,213,42,F1784
D0188,A023,213,213,42,F1780
D0188,A023,213,213,41,F1782
D0188,A023,213,213,7,F1874
D0188,A023,213,213,6,F1860
D0188,B0828,238,262,-41,F1782
D0188,B7872,268,281,-7,F1874
D0188,B0980,284,308,-42,F1784
D0188,B6696,314,326,-6,F1860
D0188,B0694,332,356,-42,F1780
D0188,A023,373,373,39,F1800
D0188,A023,373,373,37,F1870
D0188,A023,373,373,27,F1787
D0188,A023,373,373,12,F1852
D0188,A023,373,373,12,F1869
D0188,B5802,380,395,-12,F1852
D0188,B2064,401,425,-39,F1800
D0188,B7504,431,454,-37,F1870
D0188,B1254,461,482,-27,F1787
D0188,B7416,484,499,-12,F1869
D0189,A023,0,0,36,F1854
D0189,A023,0,0,30,F1880
D0189,A023,0,0,17,F1779
D0189,A023,0,0,13,F1821
D0189,A023,0,0,10,F1785
D0189,B0633,4,21,-17,F1779
D0189,B8213,26,47,-30,F1880
D0189,B1072,49,63,-10,F1785
D0189,B6146,65,88,-36,F1854
D0189,A023,94,94,83,F1776
D0189,A023,94,94,22,F1872
D0189,A023,94,94,20,F1799
D0189,S331,107,542,2,E2575
D0189,B2032,543,552,-2,E2575
D0189,B2032,552,570,-20,F1799
D0189,B0439,573,605,-83,F1776
D0189,B7769,609,628,-22,F1872
D0189,B3592,631,647,-13,F1821
D0223,A026,0,0,60,F2223
D0223,A026,0,0,57,F2222
D0223,A026,0,0,10,F2219
D0223,B7898,12,40,-57,F2222
D0223,B7998,43,71,-60,F2223
D0223,A026,86,86,47,F2220
D0223,A026,86,86,40,F2154
D0223,A026,86,86,32,F2217
D0223,B7674,95,109,-10,F2219
D0223,B0933,117,141,-40,F2154
D0223,B7351,144,166,-32,F2217
D0223,A026,179,179,42,F2221
D0223,A026,179,179,13,F2231
D0223,A026,179,179,12,F2161
D0223,A026,179,179,11,F2215
D0223,A026,179,179,10,F2216
D0223,B1565,186,201,-12,F2161
D0223,B8478,209,225,-13,F2231
D0223,B7234,226,241,-11,F2215
D0223,B7280,243,257,-10,F2216
D0223,B7752,263,289,-47,F2220
D0223,B7873,292,316,-42,F2221
D0223,A026,326,326,61,F2213
D0223,A026,326,326,44,F2214
D0223,A026,326,326,28,F2170
D0223,B7192,341,369,-61,F2213
D0223,B7231,372,397,-44,F2214
D0223,B2547,406,427,-28,F2170
D0223,A026,433,433,58,F2147
D0223,A026,433,433,40,F2212
D0223,A026,433,433,37,F2209
D0223,B0298,450,478,-58,F2147
D0223,B6796,481,504,-37,F2209
D0223,B7157,512,536,-40,F2212
D0222,A026,0,0,85,F2205
D0222,A026,0,0,25,F2199
D0222,A026,0,0,21,F2179
D0222,B3783,13,32,-21,F2179
D0222,B6116,37,70,-85,F2205
D0222,A026,81,81,78,F2200
D0222,A026,81,81,25,F2210
D0222,B6917,91,111,-25,F2210
D0222,B5463,116,147,-78,F2200
D0222,A026,160,160,39,F2218
D0222,A026,160,160,36,F2194
D0222,A026,160,160,32,F2232
D0222,B5411,174,194,-25,F2199
D0222,B7519,198,222,-39,F2218
D0222,B5129,227,250,-36,F2194
D0222,B8578,252,274,-32,F2232
D0222,A026,286,286,73,F2146
D0222,A026,286,286,51,F2192
D0222,B0078,297,328,-73,F2146
D0222,B5002,331,357,-51,F2192
D0041,A007,0,0,50,F0321
D0041,A007,0,0,29,F0341
D0041,B3113,2,23,-29,F0341
D0041,A007,25,25,42,F0354
D0041,A007,25,25,22,F0393
D0041,A007,25,25,19,F0352
D0041,S597,37,230,1,E4172
D0041,S597,230,230,1,E4171
D0041,B1399,232,240,-1,E4171
D0041,B1399,240,248,-1,E4172
D0041,S597,250,299,1,E4179
D0041,S597,299,299,2,E4180
D0041,S597,299,299,2,E4181
D0041,S597,299,314,1,E4174
D0041,B3354,317,326,-2,E4181
D0041,B3354,326,335,-2,E4180
D0041,B1468,338,346,-1,E4174
D0041,B4018,349,367,-19,F0352
D0041,B2814,370,378,-1,E4179
D0041,B8676,380,399,-22,F0393
D0041,B0921,401,427,-50,F0321
D0041,B4216,430,454,-42,F0354
D0041,S607,457,506,1,E4312
D0041,B9188,509,517,-1,E4312
D0041,A007,529,529,99,F0355
D0041,A007,529,529,21,F0342
D0041,A007,529,529,13,F0386
D0041,B4268,538,573,-99,F0355
D0041,B7255,575,591,-13,F0386
D0041,S569,600,625,2,E3958
D0041,S568,625,625,2,E3957
D0041,B3516,632,641,-2,E3958
D0041,B1008,647,656,-2,E3957
D0041,B3149,661,680,-21,F0342
D0237,A028,0,0,68,F2345
D0237,A028,0,0,53,F2408
D0237,A028,0,0,11,F2372
D0237,B7726,14,41,-53,F2408
D0237,B1898,43,73,-68,F2345
D0237,A028,87,87,47,F2344
D0237,A028,87,87,45,F2334
D0237,A028,87,87,33,F2335
D0237,S643,260,260,1,E4789
D0237,B0561,431,439,-1,E4789
D0237,B1754,450,476,-47,F2344
D0237,B1105,478,503,-45,F2334
D0237,B4762,509,524,-11,F2372
D0237,A028,538,538,96,F2321
D0237,B0153,548,582,-96,F2321
D0237,B1128,586,608,-33,F2335
D0368,A042,0,0,59,F3852
D0368,A042,0,0,16,F3810
D0368,B7104,2,30,-59,F3852
D0368,A042,32,32,75,F3805
D0368,A042,32,32,31,F3844
D0368,B0822,38,69,-75,F3805
D0368,B5927,73,95,-31,F3844
D0368,A042,97,97,55,F3840
D0368,A042,97,97,46,F3845
D0368,A042,97,97,16,F3835
D0368,B1497,109,126,-16,F3810
D0368,B5281,131,158,-55,F3840
D0368,B6033,163,188,-46,F3845
D0368,B4740,194,211,-16,F3835
D0368,A042,222,222,62,F3839
D0368,A042,222,222,41,F3838
D0368,S497,228,443,18,E3569
D0368,B5076,445,469,-41,F3838
D0368,B5197,472,501,-62,F3839
D0368,S496,502,502,3,E3568
D0368,B8741,504,514,-3,E3568
D0368,B7071,515,533,-18,E3569
D0368,A042,539,539,56,F3837
D0368,A042,539,539,42,F3817
D0368,A042,539,539,38,F3816
D0368,B1847,542,565,-38,F3816
D0368,B2060,569,593,-42,F3817
D0368,B4817,595,622,-56,F3837
D0369,A042,0,0,45,F3828
D0369,A042,0,0,42,F3862
D0369,A042,0,0,38,F3865
D0369,A042,0,0,7,F3811
D0369,B3376,7,32,-45,F3828
D0369,B8838,33,57,-42,F3862
D0369,B9178,59,82,-38,F3865
D0369,A042,88,88,62,F3820
D0369,A042,88,88,39,F3861
D0369,S477,98,216,1,E3420
D0369,B4728,219,227,-1,E3420
D0369,B2464,228,257,-62,F3820
D0369,S481,261,273,1,E3446
D0369,S479,273,273,1,E3428
D0369,S446,279,310,2,E3260
D0369,B6603,317,326,-2,E3260
D0369,B2095,329,337,-1,E3446
D0369,A042,342,342,50,F3815
D0369,A042,342,342,34,F3808
D0369,B1766,345,353,-1,E3428
D0369,B1766,353,379,-50,F3815
D0369,A042,382,382,60,F3859
D0369,B0988,382,404,-34,F3808
D0369,B8741,410,434,-39,F3861
D0369,B8428,435,463,-60,F3859
D0369,A042,471,471,49,F3858
D0369,A042,471,471,27,F3856
D0369,B7420,480,501,-27,F3856
D0369,B1632,502,515,-7,F3811
D0369,A042,523,523,83,F3834
D0369,S457,536,561,1,E3307
D0369,S480,565,565,1,E3440
D0369,B4728,568,600,-83,F3834
D0369,B2464,601,609,-1,E3307
D0369,B6603,613,621,-1,E3440
D0369,S481,624,624,2,E3447
D0369,S480,624,624,1,E3441
D0369,S480,624,624,1,E3442
D0369,B3535,626,635,-2,E3447
D0369,B6603,636,644,-1,E3442
D0369,B6603,644,652,-1,E3441
D0369,B8181,654,680,-49,F3858
D0782,A109,0,0,48,F8135
D0782,A109,0,0,48,F8116
D0782,A109,0,0,27,F8119
D0782,A109,0,0,13,F8154
D0782,A109,0,0,3,F8150
D0782,A109,0,0,1,F8174
D0782,B5016,7,23,-13,F8154
D0782,B6717,40,48,-1,F8174
D0782,B4439,110,120,-3,F8150
D0782,B0473,124,150,-48,F8116
D0782,B2819,152,178,-48,F8135
D0782,B1001,182,203,-27,F8119
D0782,A109,294,294,95,F8131
D0782,A109,294,294,39,F8130
D0782,B2548,385,419,-95,F8131
D0782,B2482,421,445,-39,F8130
D0782,A109,536,536,72,F8129
D0782,A109,536,536,22,F8118
D0782,A109,536,536,20,F8143
D0782,A109,536,536,17,F8164
D0782,A109,536,536,8,F8182
D0782,B0570,542,561,-22,F8118
D0782,B7845,564,577,-8,F8182
D0782,B2430,581,611,-72,F8129
D0782,B5981,615,632,-17,F8164
D0782,B3762,634,652,-20,F8143
D0783,A109,0,0,44,F8139
D0783,A109,0,0,39,F8146
D0783,A109,0,0,25,F8111
D0783,A109,0,0,20,F8151
D0783,B4665,98,116,-20,F8151
D0783,B0029,121,141,-25,F8111
D0783,B4072,144,168,-39,F8146
D0783,A109,263,263,37,F8132
D0783,A109,263,263,28,F8114
D0783,A109,263,263,14,F8134
D0783,A109,263,263,14,F8171
D0783,B2809,267,283,-14,F8134
D0783,B6495,286,302,-14,F8171
D0783,B3191,312,337,-44,F8139
D0783,B0407,340,361,-28,F8114
D0783,B2650,371,394,-37,F8132
D0783,A109,395,395,41,F8168
D0783,A109,395,395,40,F8147
D0783,A109,395,395,32,F8145
D0783,A109,395,395,23,F8159
D0783,B4213,397,421,-40,F8147
D0783,B3900,425,447,-32,F8145
D0783,B5507,449,468,-23,F8159
D0783,A109,474,474,87,F8128
D0783,B2316,486,519,-87,F8128
D0783,B6347,527,551,-41,F8168
D0780,A108,0,0,33,F8060
D0780,A108,0,0,32,F8065
D0780,A108,0,0,29,F8018
D0780,A108,0,0,15,F8072
D0780,A108,0,0,9,F8098
