Spot_id,Lng,Lat
B1685,121.314499,31.024523
B1692,121.440132,31.179729
B1693,121.372894,31.044163
B1701,121.568939,31.258127
B1712,121.46772,31.390463
B1714,121.406029,31.401911
B1720,121.419533,31.031267
B1728,121.453781,30.922222
B1730,121.305168,31.338963
B1731,121.116173,31.147173
B1733,121.323898,30.820755
B1734,121.108376,31.212528
B1735,121.515602,31.229137
B1737,121.467422,31.034277
B1738,121.192146,30.969067
B1742,121.629517,31.570791
B1746,121.572884,31.237066
B1747,121.414452,31.056297
B1750,121.44812,31.122324
B1753,121.548431,31.289217
B1756,121.248024,31.099192
B1758,121.429001,31.09775
B1763,120.964554,31.066933
B1764,121.589485,31.115759
B1765,121.586258,31.348253
B1768,121.229523,31.193935
B1769,121.369431,31.36512
B1770,121.411438,31.079985
B1771,121.420876,31.120691
B1773,121.428101,30.91926
B1774,121.555489,31.286787
B1775,121.180817,31.183542
B1779,121.267029,31.411266
B1780,121.329391,31.104271
B1781,121.179398,31.099804
B1782,121.776237,31.036407
B1785,121.382645,31.244999
B1787,121.198029,31.029221
B1788,121.500099,31.309561
B1789,121.104614,31.147436
B1791,121.53759,31.230623
B1792,121.652901,31.038706
B1799,121.906937,30.935194
B1801,121.502129,31.260635
B1806,121.419861,31.018223
B1807,121.614807,31.00993
B1808,121.31073,31.019558
B1815,121.502274,31.31987
B1824,121.505066,31.38888
B1827,121.046967,31.103521
B1828,121.639412,31.015594
B1834,121.438263,31.051012
B1839,121.606705,31.128626
B1840,121.434196,31.219395
B1845,121.357368,31.296392
B1847,121.540436,31.307634
B1848,121.4562,31.255991
B1849,121.544113,31.18495
B1853,121.420815,31.170441
B1863,121.315941,31.007088
B1867,121.333542,30.716219
B1871,121.417519,31.147299
B1872,121.342049,31.480961
B1875,121.398483,31.291399
B1877,121.596519,31.24008
B1878,121.190117,31.277109
B1879,121.57502,30.966356
B1885,121.713562,31.160755
B1886,121.402443,31.186087
B1893,121.285492,31.206659
B1898,121.52372,31.140537
B1899,121.512764,31.281061
B1902,121.463173,31.195604
B1909,121.237282,31.042992
B1910,121.316589,31.288088
B1914,121.4739,30.828636
B1915,121.641037,30.904222
B1916,121.450409,31.598152
B1917,121.198212,31.306845
B1918,121.661034,31.298164
B1920,121.444328,30.880466
B1923,121.530365,31.1122
B1925,121.326355,31.341373
B1926,121.380302,31.333925
B1928,121.454201,30.988474
B1932,121.456329,31.684601
B1934,121.438171,31.343281
B1936,121.401291,31.321653
B1937,121.13871,31.17511
B1938,121.713066,31.109356
B1940,121.520851,30.921978
B1942,121.588463,31.208971
B1946,121.785202,31.05884
B1948,121.186256,31.326284
B1960,121.315445,31.298571
B1961,121.12809,31.145487
B1963,121.390022,30.900875
B1969,121.395744,31.092237
B1970,121.477684,31.318272
B1975,121.427269,31.199602
B1976,121.194923,31.40069
B1983,121.495277,31.202148
B1989,121.269394,31.243208
B1995,121.499786,31.270998
B1996,121.540596,31.212656
B2003,121.089554,31.268753
B2005,121.433754,31.242331
B2011,121.635895,31.159748
B2015,121.44706,31.26651
B2017,121.799919,31.467197
B2018,121.625114,30.900936
B2020,121.692085,31.258894
B2021,121.454399,30.929199
B2025,121.677597,31.283714
B2027,121.472252,31.26895
B2029,121.478249,31.193661
B2030,121.619286,31.095776
B2032,121.452705,31.036015
B2037,121.438354,31.174095
B2039,121.489006,31.265606
B2040,121.609398,31.310959
B2044,121.460388,31.12612
B2045,121.806992,30.897934
B2048,121.613068,31.281267
B2051,121.478363,31.265326
B2062,121.767784,31.356049
B2063,121.280388,30.755997
B2068,121.566101,31.147543
B2071,121.63018,31.261215
B2075,121.44384,30.909718
B2077,121.36277,30.749916
B2078,121.762047,31.08606
B2082,121.29174,31.134295
B2086,121.239899,31.389877
B2091,121.339912,31.276234
B2092,121.380592,31.394285
B2093,121.199547,31.120951
B2103,121.59787,31.248755
B2104,121.723068,31.226519
B2106,121.211922,31.277643
B2109,121.267082,31.055967
B2112,121.645081,31.314825
B2113,121.483223,30.965384
B2117,121.438004,31.333462
B2119,121.360413,31.409433
B2120,121.501678,31.078064
B2121,121.370049,31.079824
B2125,121.358795,31.171089
B2126,121.223717,31.023108
B2127,121.581726,31.56469
B2134,121.103752,31.192314
B2138,121.419815,31.062006
B2140,121.484688,31.389416
B2146,121.377739,31.350574
B2150,121.57579,31.026196
B2153,121.71875,30.938305
B2155,121.377716,31.2381
B2156,121.651131,30.958754
B2159,121.239456,30.989264
B2160,121.179375,30.818501
B2162,121.169907,31.345419
B2164,121.631279,31.17631
B2165,121.253151,31.016123
B2171,121.238419,31.212648
B2176,121.758163,31.125214
B2178,121.23494,31.245529
B2179,121.255997,31.286592
B2181,121.852974,30.871969
B2184,121.168434,31.001156
B2185,121.383095,31.416208
B2188,121.279816,31.379095
B2189,121.257729,30.98958
B2190,121.634933,31.605938
B2191,121.348717,30.725698
B2194,121.458755,31.034338
B2196,121.407448,31.104269
B2198,121.294395,31.167295
B2205,121.688751,31.086096
B2208,121.256561,31.382931
B2212,121.340652,31.098553
B2213,121.413986,31.191494
B2216,121.10437,31.172234
B2218,121.289337,31.327589
B2219,121.593964,31.074635
B2222,121.764053,31.589855
B2227,121.312439,30.886705
B2228,121.706276,31.187597
B2235,121.436455,31.261114
B2236,121.663101,31.208506
B2238,121.254761,31.044579
B2243,121.323593,31.240635
B2249,121.627533,31.248039
B2251,121.581322,31.13493
B2254,121.661903,30.98399
B2256,121.560272,31.106337
B2259,121.530266,31.329674
B2261,121.329407,31.488508
B2264,121.582443,31.276667
B2268,121.247551,31.029491
B2272,121.725807,31.078476
B2273,121.504745,31.159323
B2274,121.158516,31.291086
B2275,121.49617,31.403439
B2276,121.508797,31.297123
B2280,121.139801,31.183901
B2285,121.305603,31.116808
B2294,121.738533,30.892908
B2299,121.214943,31.038059
B2302,121.768066,31.518198
B2304,121.448067,31.197884
B2308,121.231117,31.239107
B2317,121.305107,31.048178
B2323,121.516998,31.215893
B2331,121.408089,31.084473
B2334,121.5075,31.106445
B2337,121.295914,31.140293
B2340,121.121758,31.158751
B2341,121.298271,31.347065
B2342,121.057289,31.038757
B2344,121.610573,31.291
B2345,121.762001,31.108574
B2350,121.609673,31.27953
B2353,121.750839,31.107449
B2356,121.303123,30.980749
B2358,121.53656,31.143171
B2359,121.358261,30.998384
B2360,121.221809,31.311512
B2362,121.442932,31.374245
B2363,121.286415,31.217516
B2366,121.375282,31.058062
B2369,121.372223,31.34444
B2371,121.583641,31.051697
B2375,121.170425,30.889431
B2388,121.663818,31.230856
B2394,121.534119,31.193052
B2396,121.222046,31.104136
B2398,121.219437,30.894663
B2401,121.258385,31.347509
B2405,121.096954,31.159092
B2406,121.273262,31.334297
B2409,121.360062,30.731258
B2415,121.651245,31.264698
B2418,121.564888,31.180359
B2419,121.436279,31.252169
B2420,121.211746,31.325718
B2421,121.406654,31.122488
B2422,121.043121,30.975904
B2426,121.282768,30.905661
B2427,121.323334,30.920706
B2429,121.179871,31.200365
B2431,121.556213,31.124807
B2438,121.28418,30.723047
B2439,121.148605,31.006153
B2443,121.516319,31.022043
B2446,121.273621,31.034081
B2454,121.232712,31.433531
B2455,121.424683,31.289783
B2456,121.705269,31.07066
B2469,121.543999,31.241003
B2470,121.472893,31.392658
B2472,121.62207,31.02355
B2473,121.89061,30.984348
B2475,121.757317,31.043268
B2476,121.50164,30.894043
B2479,121.560074,31.206699
B2481,121.403641,31.311058
B2490,121.13324,31.153049
B2491,121.516762,31.27475
B2498,121.456268,31.207508
B2500,121.539558,31.235636
B2503,121.677132,31.241106
B2509,121.393005,31.159569
B2516,121.532524,31.18277
B2525,121.469971,31.20319
B2527,121.550209,31.277941
B2529,121.703903,31.20015
B2531,121.549377,31.16996
B2534,121.178749,30.827374
B2538,121.479622,31.379347
B2539,121.32267,31.392666
B2541,121.339622,31.128855
B2547,121.706512,31.207682
B2548,121.397339,31.627203
B2549,121.308174,31.244181
B2550,121.194748,31.156818
B2551,121.438858,31.083054
B2563,121.185005,31.180088
B2566,121.428223,31.350405
B2568,121.589127,31.07098
B2570,121.457428,31.118385
B2574,121.438194,31.355906
B2576,121.235191,31.358734
B2577,121.499901,30.8598
B2579,121.710487,31.250933
B2581,121.558197,31.355778
B2583,121.549095,31.350517
B2584,121.362694,30.767729
B2587,121.563217,30.875051
B2590,121.457146,31.002136
B2591,121.541008,31.26582
B2592,121.427711,31.243799
B2593,121.241806,31.34441
B2596,121.568977,31.187963
B2599,121.348106,31.189016
B2604,121.429741,31.210205
B2607,121.242973,31.008381
B2612,121.431648,31.287178
B2615,121.228355,31.134094
B2618,121.397667,31.161406
B2620,121.388405,31.340496
B2623,121.457893,31.383785
B2628,121.639961,30.922527
B2631,121.522675,31.208036
B2636,121.548744,31.241362
B2637,121.515419,31.298655
B2638,121.65213,30.984894
B2641,121.302269,31.039804
B2642,121.398598,31.087347
B2648,121.126671,31.249327
B2650,121.411491,31.425705
B2651,121.364471,31.791988
B2656,121.438095,31.404318
B2657,121.401131,31.015678
B2659,121.405411,31.063648
B2663,121.328522,31.063898
B2666,121.295692,30.939919
B2667,121.569069,30.946623
B2673,121.377335,31.013504
B2675,121.606438,31.300852
B2678,121.290558,31.059772
B2680,121.211601,30.788488
B2685,121.406685,31.098253
B2687,121.428902,31.363096
B2689,121.584465,31.192692
B2694,121.586983,31.025774
B2698,121.240494,31.35824
B2700,121.518776,30.976353
B2702,121.484428,31.230806
B2705,121.502411,31.131201
B2706,121.567703,31.245945
B2707,121.656052,31.227001
B2709,121.091965,30.938433
B2710,121.324318,31.248199
B2711,121.330254,30.860626
B2715,121.833359,31.524446
B2716,121.252785,31.424995
B2717,121.356117,31.34577
B2720,121.466682,31.398855
B2721,121.385841,31.206629
B2723,121.788864,31.508978
B2726,121.249763,31.439939
B2730,121.40033,30.763826
B2732,121.293037,31.291632
B2736,121.173813,31.324202
B2737,121.701523,31.39287
B2738,121.240837,31.23414
B2742,121.799973,31.527163
B2744,121.579147,31.303322
B2747,121.17318,31.020992
B2754,121.409088,31.17709
B2757,121.397346,31.664484
B2765,121.238487,31.272169
B2770,121.487831,30.981251
B2771,121.323082,31.263041
B2772,121.51915,31.156412
B2773,121.460686,31.019699
B2774,121.777618,30.93997
B2777,121.530823,31.24262
B2780,121.439316,31.373228
B2784,121.575287,31.019236
B2791,121.84024,31.517286
B2794,121.731789,31.027889
B2797,121.411858,31.216785
B2800,121.649094,31.2117
B2802,121.346573,31.332373
B2804,121.140182,31.249418
B2805,121.449814,31.089123
B2806,121.511055,31.177145
B2807,121.90023,30.886774
B2808,121.421417,31.330265
B2817,121.286034,31.298407
B2825,121.437309,30.945683
B2830,121.375999,31.111496
B2834,121.310318,31.115934
B2836,121.418289,31.167803
B2837,121.791336,31.125465
B2838,121.493355,31.159693
B2839,121.248238,31.384653
B2844,121.533287,31.205639
B2848,121.352753,31.411051
B2853,121.424355,31.416286
B2855,121.430885,30.964231
B2856,121.085403,30.994488
B2860,121.211632,31.059235
B2864,121.584625,31.250515
B2865,121.756477,31.149551
B2877,121.620735,31.306871
B2878,121.271774,30.832796
B2879,121.701492,30.894583
B2882,121.363251,31.363625
B2888,121.284447,31.031643
B2889,121.171089,30.978674
B2895,121.439369,31.2875
B2898,121.415283,30.86595
B2899,121.211739,31.055288
B2901,121.25399,31.459316
B2905,121.152893,30.829971
B2911,121.387184,31.0891
B2914,121.405785,31.127077
B2916,121.271217,31.169693
B2917,121.527481,30.82505
B2918,121.160385,30.884876
B2923,121.327553,31.418884
B2924,121.277672,31.368649
B2931,121.427223,31.626974
B2932,121.542656,31.3186
B2933,121.442253,31.001492
B2934,121.282005,31.003056
B2938,121.575142,31.12183
B2939,121.281471,30.939148
B2941,121.415703,30.890215
B2942,121.491455,31.26372
B2946,121.538177,31.617355
B2947,121.821404,31.075659
B2948,121.526009,31.091652
B2950,121.857193,30.933523
B2954,121.367523,31.255581
B2959,121.919724,30.897799
B2960,121.336044,31.0856
B2961,121.320801,31.009899
B2963,121.159798,31.298616
B2964,121.443192,31.175018
B2965,121.5299,31.230036
B2970,121.431465,31.387911
B2973,121.443687,31.156675
B2974,121.711845,31.118689
B2975,121.614571,31.312866
B2980,121.439919,31.202768
B2984,121.501595,31.286989
B2986,121.34465,30.726307
B2989,121.679947,31.194389
B2991,121.48661,30.917057
B2992,121.692604,31.208084
B2995,121.25956,31.015026
B3000,121.563515,31.351801
B3003,121.513374,31.255407
B3004,121.418938,31.043934
B3006,121.600555,31.252085
B3009,121.39743,31.206272
B3018,121.404526,31.181883
B3023,121.626129,31.306396
B3025,121.344017,31.369741
B3028,121.24556,31.392607
B3029,121.111488,31.136883
B3030,121.712746,31.585213
B3035,121.357956,31.046518
B3036,121.378441,30.843056
B3038,121.352089,31.730639
B3044,121.765717,31.181372
B3046,121.594475,31.089571
B3047,121.416267,31.243406
B3048,121.222969,31.406227
B3056,121.285034,30.970816
B3058,121.229614,31.832016
B3062,121.209389,31.050249
B3063,121.581902,31.329773
B3070,121.494606,31.249775
B3072,121.529968,31.166185
B3075,121.771248,30.996696
B3076,121.282074,31.062881
B3084,121.052139,31.081152
B3091,121.390907,31.06419
B3095,121.396927,31.062681
B3101,121.706192,31.167992
B3107,121.210052,31.413933
B3112,121.187767,30.974525
B3114,121.563156,31.184139
B3120,121.866821,30.933138
B3121,121.414398,31.277842
B3122,121.434723,31.320715
B3124,121.439133,31.236155
B3125,121.527176,31.323158
B3126,121.61367,31.21862
B3130,121.408028,31.141991
B3132,121.623077,31.209225
B3133,121.37674,31.209843
B3135,121.619637,31.195103
B3137,121.468979,31.306067
B3142,121.350281,31.105497
B3144,121.458679,31.239155
B3149,121.616631,31.245203
B3156,121.868164,31.067442
B3157,121.659332,30.916569
B3158,121.751183,31.046724
B3162,121.33831,30.754671
B3165,121.460724,31.042442
B3166,121.337692,30.834595
B3171,121.31897,30.937916
B3172,121.917244,30.882532
B3174,121.548584,31.174395
B3180,121.308556,31.206079
B3185,121.378853,31.126457
B3186,121.425591,31.14924
B3188,121.567017,31.131725
B3192,121.1437,31.228004
B3194,121.447777,31.241215
B3197,121.908493,30.925425
B3205,121.395508,31.235846
B3206,121.703209,31.10545
B3207,121.399193,31.038885
B3209,121.298485,31.147665
B3210,121.120049,31.063705
B3214,121.304932,31.213167
B3219,121.577515,31.244881
B3220,121.482361,31.223135
B3223,121.678032,30.923876
B3225,121.092148,31.088175
B3228,121.428726,31.166622
B3230,121.444481,31.328268
B3235,121.358383,31.155651
B3241,121.580017,31.023911
B3245,121.49894,31.210054
B3247,121.284248,31.330288
B3249,121.525017,31.151529
B3250,121.833649,30.849508
B3251,121.599861,31.035543
B3256,121.383575,31.354237
B3265,121.348663,31.08898
B3267,121.3927,31.34795
B3269,121.209625,30.987675
B3273,121.520645,31.216938
B3274,121.242996,31.37434
B3276,121.527206,31.258198
B3278,121.693275,31.133125
B3288,121.413635,31.033245
B3292,121.823326,31.041739
B3293,121.735703,31.592226
B3295,121.187401,31.171522
B3301,121.647964,31.124876
B3305,121.520798,31.336895
B3308,121.397202,31.301289
B3325,121.239922,31.281885
B3328,121.497475,31.25248
B3329,121.279938,31.77013
B3330,121.420227,31.201664
B3333,121.472862,31.333075
B3334,121.453499,31.114399
B3338,121.356476,31.247322
B3340,121.55468,31.238297
B3345,121.445107,30.790083
B3346,121.1381,31.235147
B3347,121.165329,30.895699
B3349,121.233711,31.335257
B3352,121.033676,30.867598
B3353,121.265411,31.13216
B3362,121.846687,30.967491
B3363,121.664619,31.294369
B3367,121.516823,31.188499
B3370,121.110825,31.17457
B3378,121.645309,31.051844
B3383,121.282074,30.890697
B3385,121.514732,31.22121
B3388,121.360748,31.073763
B3391,121.641838,31.197069
B3395,121.378159,31.217285
B3396,120.984734,31.051804
B3398,121.173248,31.366583
B3399,121.419777,31.284819
B3403,121.237244,31.002708
B3405,121.436462,31.209269
B3416,121.827217,31.495977
B3421,121.766228,31.014677
B3422,121.459602,31.194057
B3425,121.450516,31.305182
B3429,121.621109,31.337133
B3432,121.383202,31.23436
B3434,121.632378,31.253658
B3438,121.360916,31.219116
B3441,121.317894,30.958271
B3442,121.200035,31.285854
B3443,121.465004,30.797626
B3444,121.497063,30.956282
B3446,121.135422,30.97366
B3447,121.336739,31.298071
B3448,121.406555,31.246128
B3449,121.429153,30.90638
B3450,121.141586,31.13913
B3453,121.396629,31.329453
B3454,121.320778,31.32284
B3455,121.588745,30.977119
B3457,121.692169,31.145447
B3458,121.465225,30.897512
B3470,121.537338,31.205778
B3472,121.573303,31.545216
B3474,121.458755,31.266987
B3477,121.552086,31.17827
B3478,121.393501,31.212091
B3479,121.315544,31.193438
B3483,121.383591,31.326113
B3490,121.352737,31.144039
B3491,121.453644,30.909763
B3492,121.245033,31.113882
B3495,121.412903,31.303272
B3496,121.488106,31.390657
B3499,121.227066,31.026434
B3501,121.377655,31.254894
B3505,121.564278,30.986982
B3506,121.384361,31.264887
B3516,121.615334,31.267572
B3517,121.746643,31.02545
B3518,121.595909,31.616352
B3519,121.462677,31.24885
B3522,121.431564,31.091463
B3524,121.617226,31.253885
B3529,121.332634,31.699121
B3530,121.464149,31.24386
B3539,121.614243,31.333342
B3541,121.451012,31.16642
B3545,121.536545,31.24263
B3546,121.566277,31.138485
B3550,121.552872,31.15082
B3551,121.382996,31.229553
B3554,121.286079,31.358118
B3555,121.711395,31.190634
B3557,121.420319,31.09487
B3560,121.077751,31.016605
B3563,121.618073,31.162134
B3568,121.452454,30.896669
B3571,121.651161,30.915678
B3576,121.466049,31.340153
B3582,121.468956,31.038044
B3586,121.271446,31.11784
B3589,121.398872,31.300159
B3595,121.565704,30.926516
B3597,121.674042,31.247709
B3598,121.384644,30.920662
B3599,121.432793,30.952965
B3600,121.162529,31.372633
B3603,120.967125,31.082932
B3608,121.251335,31.080084
B3609,121.785606,31.19475
B3613,121.867737,30.927486
B3614,121.016754,30.910814
B3616,121.50473,31.26832
B3618,121.481262,31.300098
B3619,121.52478,31.124655
B3628,121.619453,31.283222
B3630,121.416031,31.460495
B3632,121.313141,30.942533
B3633,121.558731,31.146904
B3634,121.58963,30.982283
B3637,121.402382,31.138214
B3639,121.331604,30.711395
B3641,121.484627,31.251076
B3642,121.423546,31.281527
B3646,121.672165,31.191885
B3647,121.403183,31.327442
B3649,121.65361,31.186911
B3650,121.574821,31.231758
B3658,121.520538,31.372679
B3661,121.40332,31.202612
B3665,121.725967,31.029898
B3670,121.059242,30.999859
B3673,121.372993,31.133509
B3676,121.754997,30.896616
B3677,121.272934,31.213791
B3678,121.400108,31.209425
B3685,121.416969,31.266212
B3690,121.141884,30.989622
B3694,121.222244,31.249029
B3697,121.598564,31.050692
B3699,121.586487,31.243204
B3700,121.698982,31.035616
B3701,121.491364,31.305891
B3704,121.735519,31.555597
B3705,121.408928,31.046721
B3708,121.510887,31.305227
B3711,121.289185,31.209318
B3713,121.313271,30.738155
B3716,121.671654,31.205118
B3717,121.76255,31.13456
B3718,121.742668,31.037331
B3720,121.284233,31.346214
B3727,121.677956,31.223259
B3729,121.676048,31.264915
B3735,121.300316,31.218096
B3736,121.257561,31.368347
B3738,121.528435,31.157188
B3741,121.502907,31.206772
B3746,121.750198,31.01619
B3749,121.16259,31.063717
B3753,121.48922,31.407558
B3758,121.424141,31.024183
B3770,121.612282,31.190935
B3771,121.42083,31.292767
B3774,121.495338,31.226028
B3779,121.284592,31.23065
B3781,121.471138,31.288141
B3782,121.503006,31.294336
B3783,121.698738,31.23793
B3786,121.32589,31.226675
B3789,121.567284,31.263617
B3790,121.339775,31.256176
B3795,121.408539,31.216053
B3797,121.503967,31.135574
B3800,121.509865,31.316605
B3801,121.378426,31.31143
B3802,121.423927,31.113928
B3803,121.438316,30.825899
B3813,121.457596,31.397715
B3814,121.461899,31.310547
B3818,121.813438,31.093918
B3823,121.629501,31.224354
B3827,121.216522,31.236305
B3831,121.766212,31.037321
B3832,121.43528,31.223562
B3838,121.799683,31.581593
B3840,121.403809,31.368259
B3841,121.385445,31.185461
B3845,121.369751,31.175129
B3849,121.354927,30.801126
B3850,121.834686,30.894444
B3851,121.444733,31.037542
B3852,121.507774,31.2904
B3854,121.254433,31.419989
B3857,121.437767,31.29772
B3860,121.522217,31.579491
B3864,121.609055,31.324062
B3868,121.333687,31.291319
B3869,121.779999,31.133137
B3877,121.466515,31.256577
B3880,121.564003,31.106298
B3882,120.931229,31.131973
B3883,121.554703,31.038515
B3885,121.352341,31.11495
B3886,121.472221,31.254688
B3887,121.481728,31.274746
B3888,121.42012,31.161734
B3890,121.036423,30.962234
B3892,121.34581,31.154413
B3903,121.413017,31.201963
B3905,121.332024,30.724777
B3906,121.351974,31.1378
B3908,121.573021,31.338434
B3910,121.645882,31.069044
B3911,121.255775,30.925791
B3914,121.304123,31.473978
B3917,121.502029,31.274153
B3918,121.526535,31.220253
B3931,121.541603,31.367863
B3934,121.338814,31.387899
B3938,121.696304,31.201368
B3939,121.335426,31.107489
B3944,121.295975,31.316908
B3957,121.454102,30.843554
B3962,121.837227,31.304762
B3965,121.514297,31.209301
B3969,121.325554,31.127878
B3971,121.42672,31.286833
B3973,121.343048,31.414709
B3978,121.482391,31.282417
B3979,121.607155,31.194971
B3980,121.430901,31.208529
B3982,121.653854,31.584618
B3986,121.218445,31.270063
B3987,121.300018,31.306572
B3990,121.821571,30.967329
B3992,121.593925,31.242851
B4000,121.50071,31.385757
B4003,121.431023,31.019857
B4004,121.281967,31.356392
B4006,121.2995,31.182102
B4011,121.478127,30.912783
B4014,121.256104,31.474234
B4016,120.901703,31.11076
B4020,121.439186,31.188925
B4029,121.191956,31.432518
B4031,121.515579,31.195938
B4033,121.247337,31.101929
B4035,121.581726,31.237995
B4039,121.307411,30.85148
B4044,121.141731,30.801861
B4045,121.638741,31.081499
B4046,121.407043,31.229284
B4059,121.363556,31.395666
B4065,121.680542,31.035894
B4066,121.809242,30.975065
B4067,121.592659,31.262718
B4072,121.398849,31.6374
B4076,121.610077,31.074705
B4077,121.441429,31.11718
B4081,121.250687,31.269438
B4083,121.397293,31.16511
B4085,121.255684,31.104509
B4087,121.574661,31.214155
B4089,121.196526,31.11602
B4095,121.265465,31.361588
B4099,121.736588,31.248281
B4100,121.456322,31.043085
B4102,121.309235,31.450556
B4103,121.647751,31.018608
B4105,121.684357,30.960873
B4107,121.302017,31.32032
B4108,121.490639,31.248777
B4122,121.281502,30.983444
B4124,121.445786,31.18848
B4127,121.341637,31.144609
B4132,121.321823,31.002396
B4133,121.402596,31.210678
B4137,121.378777,31.270849
B4138,121.656395,31.525068
B4139,121.427811,31.210625
B4141,121.509399,31.155556
B4144,121.128265,31.124756
B4145,121.313736,31.0625
B4146,121.23185,31.018196
B4147,121.760185,31.102764
B4150,121.57711,31.116674
B4154,121.775246,31.177504
B4155,121.413109,31.237518
B4160,121.804298,30.946692
B4163,121.254349,31.395084
B4164,121.236015,31.14418
B4165,121.42347,31.137671
B4178,121.732468,30.878582
B4179,121.015556,30.944847
B4180,121.595505,31.326563
B4183,121.45668,31.225193
B4189,121.66275,31.070623
B4191,121.83902,31.054575
B4195,121.664909,31.085432
B4197,121.340508,31.229082
B4199,121.304955,30.938271
B4200,121.501717,30.889326
B4201,121.473648,31.193127
B4206,121.329674,31.11533
B4207,121.898911,30.953901
B4209,121.147591,31.114309
B4215,121.297813,31.047344
B4216,121.665558,31.269915
B4220,121.537735,30.839609
B4221,121.336945,30.745943
B4224,121.389503,31.632608
B4225,121.532677,31.104141
B4232,121.352371,31.315729
B4236,121.437683,31.294884
B4239,121.909798,30.894251
B4240,121.506302,31.185118
B4243,121.634727,31.216389
B4246,121.408165,31.212143
B4249,121.139931,30.941666
B4251,121.399399,31.159376
B4254,121.204399,31.415522
B4255,121.537437,31.345467
B4259,121.579803,31.343496
B4261,121.341904,30.707279
B4263,121.404518,31.048683
B4267,121.56794,31.344271
B4270,121.483521,31.340029
B4273,121.130165,31.197826
B4274,121.269379,31.081341
B4275,121.355637,30.729
B4279,121.432945,31.347137
B4280,121.133881,31.175089
B4282,121.416451,31.200766
B4283,121.424057,31.254347
B4286,121.326904,31.123684
B4287,121.460297,31.079737
B4290,121.352257,31.128075
B4291,121.522751,31.226135
B4293,121.540733,31.141567
B4295,121.402733,31.055593
B4296,121.602509,31.271004
B4303,121.730545,31.086079
B4306,121.413002,31.275852
B4312,121.140808,31.3099
B4319,121.173882,31.385866
B4322,121.188881,31.310249
B4323,121.528702,31.14241
B4326,121.040993,31.128626
B4329,121.105614,31.161327
B4334,121.232391,31.227678
B4337,121.363457,31.285437
B4338,121.376495,31.48185
B4352,121.337624,31.268351
B4355,121.084541,31.163847
B4357,121.337753,31.16095
B4359,121.068588,30.988644
B4365,121.229935,31.054401
B4366,121.62162,31.53336
B4367,121.476669,30.806641
B4369,121.484749,31.311516
B4371,121.269249,31.217953
B4372,121.411301,31.007263
B4380,121.491203,31.286522
B4382,121.349922,31.323097
B4386,120.986153,31.091131
B4387,121.218857,31.158163
B4388,121.290771,31.220617
B4389,121.638519,31.309914
B4392,121.465912,31.313688
B4396,121.487251,30.992125
B4397,121.523903,31.075306
B4401,121.517914,31.093454
B4402,121.386665,31.32387
B4405,121.415344,31.023027
B4406,121.140694,31.199665
B4407,121.515396,31.183805
B4408,121.275314,31.097807
B4409,121.656609,31.261227
B4411,121.046906,31.151672
B4413,121.148247,31.148981
B4414,121.391182,31.330942
B4415,121.513214,30.822956
B4417,121.72274,31.520683
B4420,121.170242,31.205021
B4423,121.32666,31.347246
B4424,121.23774,31.350424
B4428,121.335884,31.093828
B4433,121.354225,31.091568
B4436,121.510391,31.591463
B4437,121.554581,31.158833
B4438,121.197189,30.807261
B4440,121.236526,31.42308
B4443,121.437576,31.078718
B4444,121.341278,31.003563
B4446,121.151253,30.841042
B4448,121.263741,31.381155
B4449,121.401672,31.111561
B4452,121.403091,31.220062
B4457,121.852509,30.922791
B4458,121.502876,31.156847
B4459,121.527534,31.284483
B4463,121.406898,31.281338
B4472,121.329346,31.128378
B4474,121.469261,31.407488
B4476,121.708939,31.154087
B4478,121.14888,31.15896
B4481,121.394081,31.126377
B4482,121.818893,30.909361
B4483,121.291527,30.996231
B4485,121.478508,31.270475
B4488,121.567291,31.567884
B4493,121.568687,31.096193
B4497,121.737541,30.864115
B4498,121.402214,31.084068
B4499,121.313721,31.334326
B4503,121.314125,31.291872
B4504,121.57325,31.261879
B4512,121.397369,31.004679
B4514,121.206833,31.370512
B4515,121.102371,30.98171
B4518,121.217773,31.033045
B4520,121.542732,31.019203
B4521,121.163124,31.294029
B4524,121.491943,31.140984
B4526,121.458504,30.883833
B4527,121.429642,31.040016
B4528,121.433502,30.957092
B4536,121.425949,31.090343
B4537,121.493622,31.07399
B4539,121.577248,31.091627
B4541,121.41259,31.244385
B4542,121.529274,31.021431
B4545,121.015205,30.893553
B4552,121.753159,31.191519
B4553,121.530502,31.057562
B4558,121.265251,31.30875
B4560,121.326553,30.804937
B4564,121.31366,31.127943
B4566,121.169647,31.27141
B4568,121.31015,31.76758
B4571,121.544205,31.229591
B4572,121.486176,30.829908
B4581,121.57386,31.109602
B4582,121.389206,31.2003
B4598,121.379768,31.442204
B4606,121.354622,31.173382
B4609,121.799583,30.867594
B4617,121.541748,31.353365
B4618,121.688614,31.609434
B4622,121.441261,31.321295
B4623,121.421432,30.999758
B4625,121.457939,31.312464
B4627,121.192917,31.343904
B4629,121.316689,31.241734
B4630,121.446297,31.343317
B4632,121.759605,31.161285
B4633,121.558487,31.275764
B4634,121.457619,31.236172
B4635,121.468407,31.244059
B4637,121.73336,30.947102
B4638,121.426712,31.172581
B4643,121.568672,31.22485
B4644,121.45269,31.205355
B4646,121.512444,31.194517
B4651,121.442673,31.105188
B4658,121.402954,30.935108
B4660,121.377426,30.997957
