Order_id,Spot_id,Shop_id,Pickup_time,Delivery_time,Num
E3589,B4026,S505,12:05,13:35,3
E3592,B1774,S506,12:12,13:42,1
E3595,B4556,S507,16:29,17:59,2
E3598,B7781,S508,12:40,14:10,1
E3607,B6812,S511,13:42,15:12,23
E3613,B1753,S514,17:48,19:18,2
E3616,B6691,S514,18:06,19:36,2
E3628,B3722,S515,13:51,15:21,2
E3631,B0513,S515,16:20,17:50,4
E3634,B5520,S515,13:02,14:32,4
E3637,B6179,S515,15:39,17:09,2
E3640,B6179,S515,18:27,19:57,2
E3646,B6691,S515,18:21,19:51,3
E3649,B4106,S517,17:35,19:05,11
E3664,B1774,S518,16:48,18:18,1
E3667,B4106,S518,11:38,13:08,2
E3670,B4106,S518,13:05,14:35,2
E3673,B0513,S518,13:50,15:20,1
E3676,B5520,S518,17:25,18:55,2
E3679,B6462,S518,12:05,13:35,2
E3682,B6691,S518,12:10,13:40,2
E3688,B4106,S519,14:51,16:21,1
E3691,B6179,S519,11:47,13:17,1
E3709,B1774,S521,14:38,16:08,1
E3718,B4106,S521,11:43,13:13,1
E3724,B0513,S521,16:47,18:17,1
E3730,B6179,S521,11:36,13:06,1
E3733,B6179,S521,12:37,14:07,1
E3736,B6179,S521,14:11,15:41,1
E3739,B6179,S521,17:58,19:28,4
E3748,B7768,S521,12:29,13:59,1
E3751,B1379,S522,12:13,13:43,4
E3754,B4978,S522,11:58,13:28,2
E3757,B6683,S522,12:57,14:27,3
E3760,B7735,S522,12:55,14:25,3
E3766,B1774,S524,15:48,17:18,3
E3775,B6179,S524,12:27,13:57,4
E3778,B6179,S524,17:25,18:55,5
E3787,B0614,S525,13:39,15:09,2
E3793,B3187,S527,13:28,14:58,2
E3796,B9211,S528,13:03,14:33,2
E3799,B2097,S530,15:35,17:05,1
E3802,B4781,S531,12:12,13:42,3
E3805,B2777,S532,12:10,13:40,2
E3808,B3227,S532,13:11,14:41,5
E3811,B3227,S532,18:27,19:57,3
E3814,B3789,S532,13:36,15:06,5
E3817,B3789,S532,17:59,19:29,2
E3820,B5643,S532,11:36,13:06,2
E3823,B6022,S533,12:05,13:35,4
E3829,B9016,S533,11:33,13:03,4
E3832,B2501,S535,13:42,15:12,1
E3835,B5262,S537,16:51,18:21,1
E3838,B0136,S539,12:50,14:20,1
E3841,B8695,S539,12:45,14:15,4
E3844,B8695,S539,16:17,17:47,1
E3847,B0855,S540,14:16,15:46,1
E3850,B3909,S541,11:35,13:05,2
E3853,B2689,S544,12:19,13:49,1
E3856,B0608,S544,11:49,13:19,1
E3859,B7768,S545,13:33,15:03,1
E3862,B3227,S546,14:37,16:07,3
E3865,B7020,S546,17:58,19:28,2
E3868,B0632,S548,12:39,14:09,1
E3871,B0632,S549,17:49,19:19,1
E3877,B0390,S551,11:55,13:25,2
E3880,B0632,S551,17:52,19:22,2
E3883,B3074,S552,18:11,19:41,2
E3886,B7340,S552,12:09,13:39,2
E3889,B8585,S553,17:52,19:22,1
E3892,B5242,S555,13:03,14:33,1
E3901,B1658,S557,12:41,14:11,2
E3904,B1865,S557,11:33,13:03,1
E3907,B2689,S557,11:41,13:11,1
E3910,B4620,S557,12:20,13:50,1
E3913,B5242,S557,12:19,13:49,2
E3916,B5524,S557,14:12,15:42,2
E3919,B6235,S557,11:59,13:29,3
E3922,B7489,S557,11:30,13:00,1
E3925,B5242,S558,12:17,13:47,3
E3928,B7070,S558,18:06,19:36,5
E3931,B7900,S558,18:00,19:30,1
E3937,B0086,S560,12:29,13:59,2
E3940,B1158,S562,15:57,17:27,1
E3946,B6389,S565,13:15,14:45,3
E3949,B0840,S566,11:44,13:14,2
E3952,B2350,S567,13:38,15:08,1
E3958,B3516,S569,18:25,19:55,2
E3961,B2350,S570,12:27,13:57,2
E3967,B1180,S571,11:41,13:11,3
E3970,B5242,S572,12:44,14:14,1
E3973,B5242,S572,18:23,19:53,2
E3976,B6235,S572,17:20,18:50,1
E3979,B7900,S572,17:05,18:35,1
E3985,B2269,S573,18:03,19:33,2
E3988,B2664,S573,12:09,13:39,2
E3991,B3729,S573,18:13,19:43,2
E3994,B0390,S573,12:06,13:36,2
E3997,B4998,S573,12:09,13:39,2
E4000,B5744,S573,11:30,13:00,2
E4006,B7596,S573,11:33,13:03,2
E4009,B7596,S573,14:55,16:25,1
E4012,B7900,S573,13:33,15:03,1
E4015,B8165,S573,11:34,13:04,1
E4021,B1865,S574,11:44,13:14,1
E4024,B1865,S574,12:42,14:12,3
E4027,B0233,S574,11:40,13:10,2
E4030,B2951,S574,12:24,13:54,2
E4033,B0373,S574,12:30,14:00,2
E4036,B4620,S574,12:03,13:33,3
E4039,B5241,S574,13:03,14:33,2
E4042,B0581,S574,17:46,19:16,4
E4045,B6372,S574,17:58,19:28,2
E4048,B6778,S574,11:40,13:10,3
E4051,B9018,S574,13:16,14:46,2
E4054,B7926,S575,15:05,16:35,1
E4066,B6430,S577,12:31,14:01,2
E4072,B2951,S579,11:38,13:08,2
E4075,B3135,S579,11:57,13:27,6
E4078,B5276,S579,13:14,14:44,2
E4087,B0373,S580,13:14,14:44,2
E4090,B4128,S580,12:07,13:37,4
E4093,B0581,S580,12:04,13:34,2
E4096,B6456,S580,11:34,13:04,3
E4099,B5219,S581,17:27,18:57,1
E4102,B3126,S583,13:53,15:23,1
E4105,B2269,S584,13:03,14:33,2
E4108,B8022,S584,18:29,19:59,3
E4111,B3787,S586,12:44,14:14,3
E4114,B5571,S586,18:13,19:43,3
E4117,B0995,S586,13:07,14:37,2
E4120,B3823,S587,11:39,13:09,1
E4123,B0581,S587,17:18,18:48,2
E4126,B4176,S589,14:44,16:14,4
E4129,B0995,S589,18:27,19:57,4
E4132,B4176,S590,11:43,13:13,1
E4135,B5571,S590,12:06,13:36,1
E4138,B7926,S590,13:29,14:59,1
E4141,B2269,S592,12:54,14:24,3
E4144,B0373,S592,17:45,19:15,3
E4147,B6062,S592,13:02,14:32,1
E4150,B3765,S593,13:42,15:12,2
E4153,B3275,S594,18:14,19:44,1
E4156,B4176,S594,15:19,16:49,3
E4159,B8388,S594,17:04,18:34,2
E4162,B3275,S595,15:49,17:19,1
E4165,B9018,S595,18:15,19:45,3
E4168,B3844,S596,11:31,13:01,13
E4171,B1399,S597,11:45,13:15,1
E4174,B1468,S597,13:14,14:44,1
E4177,B2415,S597,15:13,16:43,2
E4180,B3354,S597,12:38,14:08,2
E4186,B4409,S597,14:13,15:43,2
E4189,B4409,S597,18:24,19:54,2
E4192,B6520,S597,12:16,13:46,3
E4195,B9188,S597,17:43,19:13,2
E4198,B0996,S598,16:52,18:22,3
E4201,B4409,S599,17:14,18:44,1
E4204,B6884,S599,17:37,19:07,2
E4207,B1468,S600,18:02,19:32,3
E4213,B2415,S600,18:29,19:59,1
E4216,B2521,S600,15:24,16:54,2
E4219,B2706,S600,12:48,14:18,2
E4222,B4216,S600,11:31,13:01,5
E4231,B4409,S600,16:43,18:13,1
E4234,B6884,S600,12:08,13:38,1
E4237,B6884,S600,14:29,15:59,2
E4240,B0824,S600,11:33,13:03,7
E4246,B5966,S601,17:57,19:27,1
E4249,B3354,S602,12:25,13:55,3
E4255,B2814,S603,11:48,13:18,2
E4258,B4409,S603,12:35,14:05,1
E4261,B6884,S603,11:30,13:00,1
E4264,B6884,S603,17:53,19:23,1
E4267,B1468,S604,16:01,17:31,1
E4273,B1468,S605,16:57,18:27,14
E4276,B1468,S605,18:22,19:52,1
E4279,B2521,S605,13:57,15:27,14
E4282,B2521,S605,17:27,18:57,23
E4285,B2521,S605,18:14,19:44,23
E4288,B3354,S605,11:44,13:14,10
E4303,B4742,S605,16:05,17:35,14
E4306,B6884,S605,13:08,14:38,20
E4309,B7906,S606,14:24,15:54,1
E4312,B9188,S607,16:26,17:56,1
E4315,B0315,S608,17:54,19:24,2
E4321,B3923,S609,13:10,14:40,5
E4324,B0007,S609,12:30,14:00,5
E4330,B2794,S611,13:50,15:20,1
E4333,B3644,S611,17:20,18:50,1
E4336,B3652,S611,15:14,16:44,1
E4339,B7238,S611,11:45,13:15,1
E4345,B3158,S612,16:17,17:47,3
E4348,B3253,S612,17:35,19:05,2
E4354,B7324,S612,17:43,19:13,1
E4357,B8964,S612,12:15,13:45,2
E4360,B8964,S612,12:46,14:16,2
E4363,B2451,S613,17:46,19:16,1
E4366,B2794,S613,17:16,18:46,1
E4369,B3253,S613,16:55,18:25,1
E4372,B3644,S613,14:06,15:36,2
E4375,B3644,S613,17:10,18:40,2
E4378,B4435,S613,13:08,14:38,1
E4381,B7694,S613,11:47,13:17,2
E4387,B3253,S614,14:51,16:21,2
E4390,B3644,S614,11:36,13:06,5
E4393,B3644,S614,17:59,19:29,3
E4399,B7694,S614,18:15,19:45,1
E4405,B2794,S615,12:17,13:47,1
E4408,B3644,S615,12:25,13:55,1
E4411,B3644,S615,17:27,18:57,1
E4414,B7238,S616,11:48,13:18,3
E4417,B2451,S617,12:08,13:38,4
E4420,B2451,S617,16:28,17:58,5
E4426,B3644,S617,12:06,13:36,14
E4429,B3644,S617,17:08,18:38,8
E4432,B3644,S617,18:12,19:42,17
E4435,B3923,S617,16:31,18:01,1
E4438,B7694,S617,18:09,19:39,9
E4444,B3253,S618,12:16,13:46,2
E4447,B3644,S618,12:05,13:35,1
E4450,B4435,S618,11:50,13:20,1
E4459,B2451,S619,13:03,14:33,1
E4462,B2794,S619,16:51,18:21,2
E4468,B3644,S619,11:40,13:10,4
E4471,B3644,S619,12:58,14:28,4
E4474,B2451,S620,14:48,16:18,1
E4477,B1095,S621,12:07,13:37,1
E4486,B2451,S621,14:22,15:52,1
E4489,B2451,S621,18:28,19:58,1
E4492,B3253,S621,11:36,13:06,1
E4495,B3644,S621,17:43,19:13,1
E4498,B4435,S621,11:50,13:20,1
E4501,B4435,S621,18:29,19:59,2
E4504,B0634,S621,12:58,14:28,1
E4507,B7694,S621,18:20,19:50,2
E4510,B2451,S622,17:18,18:48,1
E4513,B3644,S622,12:02,13:32,1
E4516,B3923,S622,11:41,13:11,2
E4519,B7694,S623,18:00,19:30,1
E4522,B2794,S624,17:29,18:59,1
E4528,B3644,S625,12:36,14:06,1
E4531,B2794,S626,18:22,19:52,1
E4534,B3644,S626,15:51,17:21,2
E4540,B2451,S627,17:50,19:20,2
E4543,B2794,S627,17:59,19:29,1
E4546,B3644,S627,11:34,13:04,3
E4549,B3644,S627,18:06,19:36,2
E4558,B3253,S628,18:11,19:41,2
E4570,B2451,S629,17:12,18:42,2
E4573,B2794,S629,14:01,15:31,1
E4576,B3253,S629,16:39,18:09,3
E4579,B3644,S629,11:38,13:08,1
E4582,B3644,S629,12:34,14:04,1
E4585,B3644,S629,17:29,18:59,1
E4588,B3644,S629,18:25,19:55,2
E4594,B4435,S629,17:41,19:11,1
E4600,B1095,S630,17:42,19:12,1
E4609,B2451,S630,15:01,16:31,1
E4612,B2794,S630,17:46,19:16,1
E4615,B3253,S630,17:35,19:05,1
E4618,B3644,S630,12:41,14:11,1
E4621,B3644,S630,17:44,19:14,2
E4627,B4435,S630,14:39,16:09,2
E4633,B0841,S630,14:14,15:44,1
E4636,B1095,S631,16:46,18:16,8
E4639,B2451,S631,16:22,17:52,11
E4642,B2794,S631,17:57,19:27,8
E4645,B3644,S631,18:09,19:39,11
E4651,B4435,S632,15:39,17:09,3
E4654,B1782,S633,16:49,18:19,10
E4657,B3644,S633,15:59,17:29,3
E4666,B4951,S634,11:34,13:04,3
E4669,B4951,S634,12:53,14:23,2
E4672,B4994,S634,13:37,15:07,1
E4675,B6100,S634,17:16,18:46,4
E4678,B6148,S634,13:32,15:02,1
E4681,B6358,S634,14:05,15:35,1
E4699,B4994,S635,17:00,18:30,2
E4702,B6148,S635,15:34,17:04,1
E4708,B4951,S636,11:45,13:15,2
E4711,B9205,S636,16:33,18:03,1
E4726,B0561,S639,17:15,18:45,2
E4789,B0561,S643,12:16,13:46,1
E4792,B6714,S643,12:10,13:40,1
E4822,B3545,S649,15:23,16:53,1
E0003,B3341,S001,15:37,17:07,1
E0006,B3341,S001,17:13,18:43,4
E0009,B0434,S001,16:19,17:49,1
E0012,B5710,S001,12:24,13:54,4
E0015,B6315,S001,13:35,15:05,2
E0018,B6350,S001,13:12,14:42,2
E0021,B3341,S002,17:46,19:16,9
E0024,B6629,S002,17:16,18:46,13
E0027,B1412,S003,15:20,16:50,1
E0030,B3341,S003,16:29,17:59,1
E0033,B3569,S003,12:08,13:38,9
E0036,B3569,S003,16:15,17:45,6
E0039,B3569,S003,18:28,19:58,1
E0042,B3960,S003,14:50,16:20,1
E0045,B3960,S003,17:38,19:08,1
E0048,B0434,S003,16:59,18:29,1
E0051,B6629,S003,17:23,18:53,6
E0054,B7861,S003,11:40,13:10,1
E0057,B7861,S003,16:59,18:29,1
E0060,B1425,S004,12:57,14:27,3
E0063,B1548,S004,17:20,18:50,3
E0066,B3481,S004,12:17,13:47,1
E0069,B4995,S004,13:45,15:15,2
E0072,B6629,S004,12:31,14:01,2
E0075,B7861,S004,12:02,13:32,1
E0078,B4995,S005,17:21,18:51,1
E0081,B1036,S008,12:13,13:43,2
E0084,B6315,S008,17:54,19:24,1
E0087,B7375,S009,11:30,13:00,1
E0090,B4012,S010,16:06,17:36,6
E0093,B1412,S011,13:15,14:45,2
E0096,B3341,S011,12:10,13:40,2
E0099,B3341,S011,17:14,18:44,2
E0102,B0434,S011,11:46,13:16,2
E0105,B0434,S011,17:31,19:01,2
E0108,B5710,S011,18:02,19:32,2
E0111,B0064,S011,17:58,19:28,1
E0114,B6540,S011,13:14,14:44,1
E0117,B1425,S012,16:27,17:57,1
E0123,B3058,S012,17:20,18:50,1
E0126,B3341,S012,12:20,13:50,1
E0129,B3341,S012,16:55,18:25,1
E0132,B0434,S012,12:01,13:31,1
E0135,B5710,S012,16:39,18:09,3
E0138,B6278,S012,15:41,17:11,1
E0141,B6350,S012,16:58,18:28,1
E0144,B1412,S013,14:59,16:29,3
E0147,B5710,S013,15:36,17:06,2
E0150,B1548,S014,11:30,13:00,1
E0153,B1548,S014,16:59,18:29,1
E0156,B3058,S014,12:18,13:48,1
E0159,B3062,S014,12:14,13:44,1
E0162,B3341,S014,17:59,19:29,1
E0165,B0434,S014,12:20,13:50,1
E0168,B5520,S014,11:47,13:17,2
E0171,B5710,S014,12:20,13:50,1
E0174,B0064,S014,12:02,13:32,1
E0177,B7768,S014,17:04,18:34,1
E0180,B8851,S014,12:08,13:38,1
E0183,B3341,S015,13:00,14:30,4
E0186,B5710,S015,12:19,13:49,1
E0189,B8851,S015,17:31,19:01,1
E0192,B1036,S016,14:47,16:17,2
E0195,B1425,S016,13:28,14:58,1
E0207,B2477,S016,17:37,19:07,2
E0210,B3058,S016,12:01,13:31,1
E0213,B3062,S016,12:44,14:14,1
E0216,B3062,S016,15:44,17:14,1
E0219,B3341,S016,11:37,13:07,3
E0222,B3341,S016,12:29,13:59,9
E0225,B3341,S016,12:53,14:23,6
E0228,B3341,S016,14:15,15:45,1
E0231,B3341,S016,16:35,18:05,1
E0234,B3341,S016,17:29,18:59,2
E0237,B3341,S016,18:14,19:44,6
E0240,B3569,S016,12:27,13:57,2
E0243,B4012,S016,12:36,14:06,1
E0246,B0434,S016,12:00,13:30,3
E0249,B0434,S016,12:41,14:11,13
E0252,B0434,S016,13:51,15:21,3
E0255,B0434,S016,15:24,16:54,1
E0258,B0434,S016,16:35,18:05,1
E0261,B0434,S016,17:30,19:00,1
E0264,B0434,S016,18:26,19:56,1
E0267,B4995,S016,14:24,15:54,2
E0270,B5143,S016,12:34,14:04,1
E0273,B5143,S016,14:27,15:57,2
E0276,B5520,S016,12:56,14:26,5
E0279,B5710,S016,12:21,13:51,3
E0282,B5710,S016,13:21,14:51,1
E0285,B5710,S016,16:15,17:45,2
E0288,B5710,S016,17:24,18:54,3
E0291,B5710,S016,18:20,19:50,1
E0294,B0064,S016,11:59,13:29,2
E0297,B0064,S016,12:40,14:10,3
E0300,B0064,S016,14:26,15:56,1
E0303,B6315,S016,12:45,14:15,3
E0306,B6315,S016,13:22,14:52,14
E0309,B6315,S016,16:51,18:21,5
E0312,B6350,S016,12:28,13:58,12
E0315,B6350,S016,17:22,18:52,1
E0318,B6540,S016,12:21,13:51,3
E0321,B0686,S016,16:51,18:21,2
E0324,B7861,S016,16:35,18:05,1
E0327,B8851,S016,12:08,13:38,1
E0333,B3341,S017,11:40,13:10,2
E0336,B3341,S017,12:50,14:20,2
E0339,B3341,S017,17:39,19:09,1
E0342,B3569,S017,12:36,14:06,2
E0345,B0434,S017,18:17,19:47,1
E0348,B0064,S017,12:16,13:46,2
E0357,B3062,S018,12:27,13:57,3
E0360,B3341,S018,12:15,13:45,1
E0363,B3341,S018,18:23,19:53,1
E0366,B0434,S018,12:55,14:25,1
E0369,B0434,S018,17:36,19:06,1
E0372,B5143,S018,12:12,13:42,1
E0375,B5710,S018,17:42,19:12,1
E0381,B6315,S018,14:28,15:58,1
E0384,B7278,S018,17:58,19:28,1
E0387,B0064,S019,17:03,18:33,3
E0393,B6350,S020,13:12,14:42,5
E0399,B1101,S021,12:41,14:11,1
E0402,B0148,S021,17:15,18:45,2
E0411,B2860,S021,12:20,13:50,2
E0414,B2875,S021,11:30,13:00,2
E0417,B2875,S021,18:05,19:35,2
E0420,B3058,S021,15:03,16:33,1
E0423,B3062,S021,13:37,15:07,1
E0426,B3062,S021,17:33,19:03,2
E0429,B3341,S021,12:13,13:43,4
E0435,B3341,S021,15:09,16:39,1
E0438,B3341,S021,16:30,18:00,1
E0450,B3960,S021,12:44,14:14,3
E0453,B3960,S021,15:05,16:35,1
E0459,B0434,S021,14:26,15:56,2
E0465,B4621,S021,13:59,15:29,1
E0471,B5710,S021,11:56,13:26,3
E0474,B5710,S021,16:58,18:28,2
E0486,B6315,S021,16:46,18:16,1
E0492,B6350,S021,13:03,14:33,1
E0501,B6540,S021,12:52,14:22,1
E0507,B7375,S021,15:14,16:44,1
E0510,B7768,S021,15:06,16:36,1
E0516,B8851,S021,16:37,18:07,1
E0528,B0064,S022,13:59,15:29,3
E0534,B0434,S023,15:24,16:54,1
E0543,B0064,S024,15:51,17:21,1
E0555,B3341,S025,14:11,15:41,4
E0561,B5143,S025,11:54,13:24,1
E0564,B6540,S025,16:52,18:22,1
E0573,B0291,S026,12:03,13:33,1
E0582,B3341,S026,16:32,18:02,1
E0588,B3960,S026,12:28,13:58,2
E0603,B6315,S026,11:50,13:20,1
E0612,B7768,S026,12:40,14:10,1
E0618,B3341,S027,11:31,13:01,2
E0636,B0064,S028,11:36,13:06,2
E0645,B0291,S030,16:05,17:35,1
E0648,B3062,S030,15:17,16:47,2
E0660,B4439,S030,16:30,18:00,1
E0672,B6540,S030,17:41,19:11,2
E0675,B8851,S030,14:06,15:36,1
E0687,B3481,S033,13:07,14:37,1
E0690,B3960,S033,12:04,13:34,1
E0756,B0291,S039,12:27,13:57,1
E0765,B3341,S039,11:37,13:07,1
E0771,B3341,S039,16:00,17:30,1
E0798,B6315,S040,14:09,15:39,3
E0807,B0064,S041,15:45,17:15,1
E0822,B3058,S043,16:52,18:22,2
E0828,B3341,S043,11:39,13:09,2
E0840,B3960,S043,11:37,13:07,2
E0855,B5710,S043,11:38,13:08,2
E0861,B6315,S043,11:34,13:04,1
E0876,B3960,S044,18:17,19:47,1
E0879,B1101,S045,11:40,13:10,3
E0885,B2461,S045,12:27,13:57,1
E0888,B2860,S045,12:41,14:11,1
E0891,B3058,S045,11:44,13:14,1
E0900,B3481,S045,15:32,17:02,2
E0903,B3960,S045,14:16,15:46,1
E0927,B7861,S045,14:08,15:38,2
E0930,B2477,S046,17:51,19:21,1
E0936,B6315,S046,13:39,15:09,1
E0939,B7861,S046,14:56,16:26,1
E0954,B6540,S047,11:55,13:25,3
E0966,B2875,S049,17:53,19:23,4
E0975,B6315,S049,16:02,17:32,1
E1014,B6315,S052,14:24,15:54,1
E1023,B2860,S054,15:34,17:04,6
E1026,B3062,S054,16:07,17:37,6
E1035,B5710,S054,15:01,16:31,8
E1038,B6315,S054,15:48,17:18,6
E1050,B6540,S054,17:38,19:08,6
E1065,B6315,S055,15:24,16:54,1
E1080,B0064,S056,15:40,17:10,1
E1086,B2860,S057,16:58,18:28,2
E1092,B2860,S059,17:05,18:35,1
E1155,B2860,S064,17:31,19:01,3
E1158,B2875,S064,12:26,13:56,1
E1161,B2875,S064,17:28,18:58,1
E1164,B2875,S064,18:01,19:31,2
E1200,B6793,S064,14:19,15:49,1
E1209,B2875,S065,12:43,14:13,2
E1239,B2875,S068,15:17,16:47,2
E1302,B3062,S073,11:30,13:00,1
E1344,B6697,S073,17:44,19:14,2
E1350,B1386,S075,12:27,13:57,3
E1353,B8011,S075,12:01,13:31,1
E1356,B5228,S078,12:54,14:24,3
E1359,B8148,S078,12:55,14:25,2
E1365,B4365,S082,12:33,14:03,3
E1368,B0376,S083,16:07,17:37,1
E1371,B6492,S084,15:54,17:24,1
E1374,B4645,S085,11:45,13:15,3
E1377,B6540,S085,14:47,16:17,2
E1380,B0049,S086,12:51,14:21,3
E1383,B5986,S086,12:00,13:30,2
E1389,B0291,S089,12:29,13:59,3
E1392,B0447,S090,14:01,15:31,1
E1395,B6540,S091,12:37,14:07,2
E1398,B4253,S092,15:18,16:48,4
E1401,B2243,S094,14:14,15:44,2
E1404,B8469,S095,12:58,14:28,3
E1407,B7817,S097,11:30,13:00,2
E1413,B2408,S099,12:27,13:57,3
E1416,B2408,S099,13:08,14:38,3
E1422,B6369,S099,12:41,14:11,3
E1425,B7753,S099,12:11,13:41,1
E1428,B0546,S100,16:05,17:35,2
E1431,B3438,S101,12:43,14:13,1
E1434,B3438,S101,13:18,14:48,1
E1437,B3438,S101,14:16,15:46,1
E1440,B6540,S101,13:03,14:33,1
E1443,B1593,S102,12:33,14:03,2
E1446,B7180,S102,18:24,19:54,2
E1449,B6540,S103,16:49,18:19,4
E1452,B4155,S104,18:08,19:38,2
E1455,B3431,S105,14:15,15:45,16
E1458,B4845,S105,11:36,13:06,16
E1461,B2100,S106,11:33,13:03,1
E1464,B0049,S106,12:32,14:02,1
E1467,B9207,S106,12:38,14:08,1
E1470,B8073,S107,13:21,14:51,1
E1473,B2010,S108,13:18,14:48,3
E1476,B5104,S108,12:42,14:12,1
E1479,B6306,S108,13:34,15:04,3
E1485,B3211,S110,17:11,18:41,5
E1488,B2100,S111,12:18,13:48,4
E1491,B0810,S111,13:09,14:39,7
E1494,B8400,S111,14:44,16:14,12
E1497,B3395,S112,11:58,13:28,3
E1500,B8718,S112,13:00,14:30,3
E1503,B4379,S115,17:35,19:05,3
E1506,B6540,S116,16:15,17:45,2
E1509,B7866,S119,13:23,14:53,1
E1512,B1402,S121,11:46,13:16,3
E1515,B4779,S121,11:48,13:18,3
E1518,B1066,S123,17:57,19:27,6
E1521,B8714,S124,18:28,19:58,1
E1527,B1675,S126,16:53,18:23,2
E1530,B5177,S128,13:25,14:55,1
E1533,B1066,S129,17:28,18:58,1
E1536,B0246,S129,11:53,13:23,1
E1539,B5534,S129,12:02,13:32,1
E1542,B1284,S131,13:06,14:36,1
E1545,B3577,S131,11:55,13:25,1
E1548,B5534,S131,16:34,18:04,1
E1551,B8714,S131,12:30,14:00,1
E1554,B8714,S132,17:35,19:05,1
E1557,B2100,S133,12:22,13:52,1
E1560,B8714,S133,17:33,19:03,1
E1563,B8714,S134,14:50,16:20,3
E1566,B1284,S135,13:11,14:41,1
E1569,B0246,S135,14:27,15:57,2
E1572,B8714,S135,12:11,13:41,2
E1575,B8714,S135,16:24,17:54,2
E1578,B6444,S136,17:02,18:32,9
E1581,B5385,S138,12:35,14:05,2
E1584,B4527,S139,13:13,14:43,2
E1587,B1066,S141,12:22,13:52,3
E1590,B0829,S141,17:44,19:14,3
E1593,B3198,S142,12:47,14:17,2
E1596,B3198,S142,14:53,16:23,1
E1599,B3198,S142,18:11,19:41,1
E1602,B1858,S143,13:35,15:05,2
E1605,B4943,S143,12:39,14:09,3
E1608,B5905,S143,16:02,17:32,1
E1611,B8844,S143,18:27,19:57,3
E1614,B5781,S145,13:20,14:50,2
E1617,B5905,S146,18:14,19:44,2
E1620,B2019,S149,18:17,19:47,2
E1623,B3243,S151,11:50,13:20,3
E1626,B2604,S152,16:40,18:10,14
E1632,B4952,S152,12:24,13:54,15
E1635,B0747,S152,12:22,13:52,12
E1638,B3431,S153,13:05,14:35,1
E1641,B3913,S153,12:17,13:47,2
E1644,B8788,S153,14:41,16:11,2
E1647,B6818,S154,12:57,14:27,2
E1650,B3478,S156,17:18,18:48,6
E1653,B3243,S157,17:15,18:45,3
E1656,B6540,S157,12:31,14:01,2
E1659,B4251,S158,12:33,14:03,2
E1662,B5645,S158,12:55,14:25,2
E1665,B4133,S161,17:48,19:18,1
E1671,B0663,S164,11:42,13:12,1
E1674,B1275,S165,11:57,13:27,11
E1677,B1476,S165,13:25,14:55,1
E1680,B1600,S165,14:59,16:29,2
E1683,B2477,S165,17:36,19:06,13
E1686,B3016,S165,11:55,13:25,11
E1689,B3432,S165,13:19,14:49,2
E1692,B0348,S165,18:24,19:54,1
E1695,B4046,S165,16:25,17:55,1
E1698,B4808,S165,12:29,13:59,13
E1701,B5983,S165,18:25,19:55,1
E1704,B7826,S165,13:07,14:37,1
E1707,B7826,S165,16:21,17:51,2
E1710,B0499,S167,18:27,19:57,3
E1713,B1876,S168,12:27,13:57,4
E1716,B4672,S169,13:57,15:27,1
E1719,B8025,S170,13:00,14:30,11
E1722,B0403,S172,13:53,15:23,1
E1725,B1251,S173,15:24,16:54,1
E1728,B4133,S173,14:55,16:25,1
E1737,B3925,S174,16:29,17:59,23
E1740,B5116,S174,17:33,19:03,8
E1746,B8102,S174,12:50,14:20,1
E1749,B1251,S175,13:01,14:31,2
E1752,B3016,S176,12:11,13:41,2
E1755,B4808,S178,17:03,18:33,1
E1758,B7826,S180,14:04,15:34,6
E1764,B0359,S181,17:25,18:55,12
E1767,B4753,S181,17:21,18:51,14
E1770,B0270,S182,18:21,19:51,1
E1773,B2724,S184,18:17,19:47,1
E1776,B3907,S184,15:51,17:21,2
E1779,B8025,S185,13:06,14:36,2
E1782,B1297,S188,11:40,13:10,3
E1785,B7984,S188,18:19,19:49,2
E1788,B0503,S191,11:57,13:27,6
E1794,B3228,S194,12:53,14:23,2
E1797,B9097,S194,14:51,16:21,2
E1800,B8442,S195,11:33,13:03,1
E1803,B5593,S197,16:11,17:41,4
E1806,B2731,S198,14:13,15:43,8
E1809,B4289,S198,11:32,13:02,4
E1812,B6579,S198,12:23,13:53,4
E1815,B7055,S198,17:13,18:43,2
E1818,B8654,S198,12:14,13:44,3
E1821,B0291,S200,12:51,14:21,1
E1827,B2546,S201,12:37,14:07,1
E1830,B0291,S201,13:29,14:59,1
E1836,B4155,S201,12:53,14:23,2
E1839,B4952,S201,11:37,13:07,6
E1842,B4952,S201,12:31,14:01,3
E1845,B4952,S201,13:25,14:55,3
E1848,B4952,S201,14:29,15:59,3
E1851,B4952,S201,18:12,19:42,3
E1854,B5488,S201,12:12,13:42,2
E1860,B0767,S201,12:00,13:30,2
E1863,B7826,S201,12:36,14:06,4
E1866,B5994,S202,18:15,19:45,12
E1869,B4036,S203,17:23,18:53,2
E1872,B7948,S203,11:51,13:21,2
E1875,B7948,S203,17:31,19:01,1
E1878,B8653,S203,18:08,19:38,3
E1881,B0397,S205,18:11,19:41,2
E1884,B0397,S206,17:08,18:38,2
E1887,B5686,S207,17:36,19:06,1
E1890,B2450,S208,17:25,18:55,23
E1896,B4282,S208,12:26,13:56,16
E1899,B6772,S208,16:19,17:49,6
E1902,B0745,S208,12:11,13:41,10
E1905,B7803,S208,16:27,17:57,1
E1908,B9208,S208,12:25,13:55,14
E1911,B2708,S210,15:30,17:00,1
